numero_colombia,nombre_colombia,codigo_cie10_colombia,codigo_cie10_formateado,encontrado,nivel_confianza,orpha_number,nombre_orphanet,codigos_cie10_orphanet,similitud,observaciones_colombia
656,Displasia ectodérmica no especificada,Q823,Q82.3,True,Alta,,Displasia cráneo-ectodérmica,Q87.5,87,Código corregido de 0823 a Q823
657,Displasia ectodérmica odonto microniquial,Q824,Q82.4,True,Alta,,Displasia cráneo-ectodérmica,Q87.5,87,Código corregido de 0824 a Q824
689,Displasia mandibuloacra,Q875,Q87.5,True,Alta,,Displasia otomandibular,,87,Código corregido de 0875 a Q875
769,Enanismo osteocondrodisplásico - sordera - retinitis pigmentosa,XXXX,XXXX,True,Alta,,Liquen plano pigmentoso,L43.8,87,
793,Enfermedad de Blackfan-Diamond,D610,D61.0,True,Alta,,Mucopolisacaridosis tipo 7,E76.2,87,
801,Enfermedad de Crouzon,Q751,Q75.1,True,Alta,,Mucopolisacaridosis tipo 7,E76.2,87,Código corregido de 0751 a Q751
816,Enfermedad de Griscelli,E703,E70.3,True,Alta,,Mucopolisacaridosis tipo 7,E76.2,87,
817,Enfermedad de Grfisbeck-Imerslund,Q511,Q51.1,True,Alta,,Mucopolisacaridosis tipo 7,E76.2,87,Código corregido de 0511 a Q511
846,Enfermedad de sintesis de acidos biliares,K768,K76.8,True,Alta,,Mucopolisacaridosis tipo 7,E76.2,87,
896,Esclerosis endosteal - Hipoplasia cerebelar,Q878,Q87.8,True,Alta,,Síndrome de hipoplasia cerebelosa-esclerosis endosteal,Q87.8,87,Código corregido de 0878 a Q878
939,Fisura media del labio inferior,Q361,Q36.1,True,Alta,,Hendidura media de labio/mandíbula,Q36.1,87,
963,Glaucoma ectopia esferofaquia rigidez articular talla baja,Q871,Q87.1,True,Alta,,Síndrome de glaucoma-ectopia lentis-microesferofaquia-rigidez articular-talla baja,Q87.1,87,
989,Hidrocefalia nefropatia escleróticas azules,Q878,Q87.8,True,Alta,,Síndrome de hidrocefalia-escleróticas azules-nefropatía,Q87.8,87,Código corregido de 0878 a Q878
1027,Hipogonadismo hipogonadotrópico - retinitis pigmentada,Q878,Q87.8,True,Alta,,Hipogonadismo hipogonadotrópico congénito,,87,Código corregido de 0878 a Q878
1298,Osteocondrodisplasia hipertncosis,Q873,Q87.3,True,Alta,,Síndrome de Cantú,Q78.8,87,Código corregido de 0873 a Q873
1309,Osteopatía estriada esclerosis craneana,Q788,Q78.8,True,Alta,,Síndrome de osteopatía estriada-esclerosis craneal,Q78.8,87,Código corregido de 0788 a Q788
1471,Retraso mental dismorfia hipogonadismo diabetes mellitus,Q878,Q87.8,True,Alta,,Diabetes mellitus rara,,87,Código corregido de 0878 a Q878
2077,Sordera - neuropatia periférica - enfermedad arterial,G600,G60.0,True,Alta,,OBSOLETO: Síndrome de sordera-neuropatía periférica-enfermedad arterial,,87,
2105,Trastorno del metabolismo de los carbohidratos no especificado,E749,E74.9,True,Alta,,Enfermedad del metabolismo de los carbohidratos,,87,
2111,"Trastornos del desarrollo sexual 46, XX - anomalias esqueléticas",Q562,Q56.2,True,Alta,,"Síndrome de desarrollo sexual diferente 46,XX-anomalías esqueléticas",Q56.2,87,Código corregido de 0562 a Q562
2128,Trisomia 13,Q914,Q91.4,True,Alta,,Síndrome de microduplicación 5p13,Q92.3,87,Código corregido de 0914 a Q914
2130,Trisomia 8q .,Q922,Q92.2,True,Alta,,Síndrome de microduplicación 8q12,Q92.3,87,Código corregido de 0922 a Q922
2167,Enfermedad de Kostmann,D7OX,D7OX,True,Alta,,Mucopolisacaridosis tipo 7,E76.2,87,
2169,Enfermedad inflamatoria inmunomediada con anormalidades de plaquetas y eosinofilia,D828,D82.8,True,Alta,,Mucopolisacaridosis tipo 7,E76.2,87,
2203,Panhipopituitarismo congénito,E230,E23.0,True,Alta,,Panhipopituitarismo no adquirido,E23.0,87,
20,Acidemia piroqlutámica,D551,D55.1,True,Alta,,Deficiencia de glutatión sintetasa,D55.1,86,
40,Acrocefalosindactilia (termino genérico),Q870,Q87.0,True,Alta,,Síndrome de Saethre-Chotzen,Q87.0,86,Código corregido de 0870 a Q870
94,Anemia hemolitica letal anomalias genitales,Q588,Q58.8,True,Alta,,Síndrome de anemia hemolítica letal-anomalías genitales,D58.8,86,Código corregido de 0588 a Q588
163,Artroqriposis - disfunción renal - colestasis,Q897,Q89.7,True,Alta,,Síndrome de artrogriposis-disfunción renal-colestasis,Q89.7,86,Código corregido de 0897 a Q897
229,Blefarofimosis - ptosis - esotropia - sindactilia estatura baja,Q878,Q87.8,True,Alta,,Síndrome de blefarofimosis-ptosis-esotropía-sindactilia-talla baja,Q87.8,86,Código corregido de 0878 a Q878
244,Calcificación del sistema nervioso central - sordera - acidosis tubular - anemia,XXXX,XXXX,True,Alta,,Teratoma del sistema nervioso central,D48.7,86,
566,Derivados mullerianos - linfangiectasia - pofidactiba,Q872,Q87.2,True,Alta,,Síndrome de derivados mullerianos-linfangiectasia-polidactilia,Q87.8,86,Código corregido de 0872 a Q872
688,Displasia letal osteosclerótica de hueso,Q782,Q78.2,True,Alta,,Displasia renal,Q61.4,86,Código corregido de 0782 a Q782
1110,Leucoencefalopatia - distonia - neuropatia motora,E752,E75.2,True,Alta,,Síndrome de leucoencefalopatía-distonía-neuropatía motora,E75.2,86,
1111,Leucoencefalopatia asociada al tronco del encéfalo y a la medula espinal - elevación del lactato,E752,E75.2,True,Alta,,Síndrome de leucoencefalopatía con afectación del tronco del encéfalo y a la médula espinal-lactato elevado,E88.8,86,
1245,Nail Patella like enfermedad renal,Q872,Q87.2,True,Alta,,Enfermedad renal tubulointersticial autosómica dominante asociada a UMOD,Q61.5,86,Código corregido de 0872 a Q872
1382,Paresia espástica glaucoma pubertad precoz,G114,G11.4,True,Alta,,Pubertad precoz rara,,86,
1397,Pilo dental displasia,XXXX,XXXX,True,Alta,,Displasia oculodentodigital,Q87.8,86,
2129,Trisomia 18,Q910,Q91.0,True,Alta,,Síndrome de Down,"Q90.0, Q90.1, Q90.2, Q90.9",86,Código corregido de 0910 a Q910
108,Angiomatosis neurocutanea hereditaria,D180,D18.0,True,Alta,,Leucemia mieloide aguda hereditaria,C92.0,85,
112,Aniridia ausencia de rotula,Q878,Q87.8,True,Alta,,Síndrome de aniridia-ausencia de rótula,Q87.8,85,Código corregido de 0878 a Q878
114,"Aniridia, ataxia cerebelosa, y retraso mental",G110,G11.0,True,Alta,,Cerebelitis posinfecciosa,G04.8,85,
169,Asplenia congénita aislada (Mutación in RPSA),Q890,Q89.0,True,Alta,,Asplenia congénita familiar aislada,Q89.0,85,Código corregido de 0890 a Q890
222,Ausencia de dermatogifos sindactilia miliar,Q828,Q82.8,True,Alta,,Agenesia de la vena cava superior,Q26.8,85,Código corregido de 0828 a Q828
844,Telangiestasia Hereditaria familiar (Rendu Osler Weber),I780,I78.0,True,Alta,,Leucemia mieloide aguda hereditaria,C92.0,85,
935,Fistula arteriovenosa cerebral,Q282,Q28.2,True,Alta,,Malformación arteriovenosa cerebral,Q28.2,85,
1001,Hiperlipoproteinemia no especificada,E782,E78.2,True,Alta,,Disbetalipoproteinemia,E78.2,85,
1024,Hipogamaglobulinemia de la infancia (transitoria),D807,D80.7,True,Alta,,"Enfermedad de Pelizaeus-Merzbacher, forma transitoria",E75.2,85,
1080,Incontinentia piqmenti,Q823,Q82.3,True,Alta,,Incontinencia pigmentaria,Q82.3,85,Código corregido de 0823 a Q823
1122,Lipodistrofia familiar pardal por mutaciones en AKT2,E881,E88.1,True,Alta,,Lipodistrofia parcial familiar,,85,
1192,Mioclonia ataxia cerebelosa sordera,G111,G11.1,True,Alta,,Cerebelitis posinfecciosa,G04.8,85,
1193,Mioclonia atrofia muscular distal,G253,G25.3,True,Alta,,Neuropatía motora distal hereditaria,,85,
1202,"Miopatia distal de tipo Welander, tipo sueco",G710,G71.0,True,Alta,,Miopatía distal tipo Welander,G71.0,85,
1204,Miopatia hereditaria con fallo respiratorio precoz,G710,G71.0,True,Alta,,Leucemia mieloide aguda hereditaria,C92.0,85,
1216,Monosomia 18p,Q935,Q93.5,True,Alta,,Síndrome de deleción 1p36,Q93.5,85,Código corregido de 0935 a Q935
1262,Neuropatia hereditaria con hipersensibilidad a la presión,G600,G60.0,True,Alta,,Leucemia mieloide aguda hereditaria,C92.0,85,
1278,Nevus melanocitico congénito grande,Q825,Q82.5,True,Alta,,Nevo melanocítico congénito grande/gigante,D22.9,85,Código corregido de 0825 a Q825
1292,Oliqodoncia - taurodoncia - cabello escaso,Q825,Q82.5,True,Alta,,Síndrome de taurodoncia-oligodoncia-cabello escaso,,85,Código corregido de 0825 a Q825
1380,Paraplejia-braquidactilia-epífisis en cono,G821,G82.1,True,Alta,,OBSOLETO: Síndrome de paraparesia-braquidactilia-epífisis en cono,,85,
1448,Queratoderma palmoplantar - amiotrofia,Q828,Q82.8,True,Alta,,Queratodermia palmoplantar estriada,Q82.8,85,Código corregido de 0828 a Q828
2104,Trastorno del metabolismo de los aminoácidos no especificado,E729,E72.9,True,Alta,,Trastorno del metabolismo del piruvato,,85,
119,"Anoftalmia - microftalmia, atresia esofagica",Q878,Q87.8,True,Media,,Microftalmia-anoftalmia-coloboma aislados,,84,Código corregido de 0878 a Q878
251,Camptodactilia - hiperplasia del tejido fibroso - displasia esquelética,Q872,Q87.2,True,Media,,Síndrome de camptodactilia-hiperplasia del tejido fibroso-anomalías esqueléticas,Q87.2,84,Código corregido de 0872 a Q872
252,Camptodactilia - talla alta - escoliosis - pérdida de audición,Q872,Q87.2,True,Media,,Síndrome de camptodactilia-talla alta-escoliosis-hipoacusia,Q87.2,84,Código corregido de 0872 a Q872
282,Coartación atípica de aorta,Q251,Q25.1,True,Media,,OBSOLETO: Coartación de aorta autosómica dominante,,84,Código corregido de 0251 a Q251
295,Complejo miembros-pared abdominal,Q878,Q87.8,True,Media,,Complejo extremidad-pared abdominal,Q87.8,84,Código corregido de 0878 a Q878
651,Displasia ectodermica ceguera,Q878,Q87.8,True,Media,,Displasia cráneo-ectodérmica,Q87.5,84,Código corregido de 0878 a Q878
690,Displasia mesomélica hoyuelos cutáneos,Q871,Q87.1,True,Media,,Displasia mesomélica y rizo-mesomélica,,84,Código corregido de 0871 a Q871
773,Encefalomiopatia mitocondrial infantil asociada con FASTKD2,G713,G71.3,True,Media,,Encefalomiopatía mitocondrial del lactante asociada a FASTKD2,G71.3,84,
996,Hiperfenilalalinemia,E701,E70.1,True,Media,,Hiperfenilalaninemia leve,E70.1,84,
1082,Inmunodeficiencia comienzo adulto,D848,D84.8,True,Media,,Inmunodeficiencia con autoanticuerpos anti-interferón-gamma de inicio en el adulto,D84.8,84,
1289,"Odonto tric,omélica hipohidrótica displasia",Q824,Q82.4,True,Media,,Dermo-odonto-displasia,Q82.4,84,Código corregido de 0824 a Q824
1333,Ovarios poliquisticos esfínter uretra! disfunción,N398,N39.8,True,Media,,Síndrome de ovarios poliquísticos-disfunción del esfínter uretral,N39.8,84,
2067,Sinostosis humero - cubital,Q740,Q74.0,True,Media,,Sinostosis húmero-cubital aislada,Q74.0,84,Código corregido de 0740 a Q740
2120,Tricomegalia cataratas esferocitosis,I780,I78.0,True,Media,,OBSOLETO: Síndrome de tricomegalia-catarata-esferocitosis hereditaria,,84,
2123,Triqonocefalia - pulgares ensanchados,Q870,Q87.0,True,Media,,Síndrome de trigonocefalia-pulgares ensanchados,Q87.0,84,Código corregido de 0870 a Q870
2141,Vascuhtis,M359,M35.9,True,Media,,Vasculitis,,84,
13,Acidemia qlutárica II,E713,E71.3,True,Media,,Deficiencia de glutaril-CoA deshidrogenasa,E72.3,83,
31,Aciduria metilmalónica microcefalia cataratas,E711,E71.1,True,Media,,Microcefalia primaria autosómica recesiva,Q02,83,
136,Anquilosis de pulgares braquidactilia retraso mental,Q872,Q87.2,True,Media,,Síndrome de anquilosis de pulgares-braquidactilia-discapacidad intelectual,Q87.2,83,Código corregido de 0872 a Q872
164,"Artrocifiposis - hiperqueratosis, forma letal",Q688,Q68.8,True,Media,,"Síndrome de artrogriposis-hiperqueratosis, forma letal",Q68.8,83,Código corregido de 0688 a Q688
259,CARD11 mutación con ganancia de función,D812,D81.2,True,Media,,Inmunodeficiencia combinada por mutación de ganancia de función de IKBKB,,83,
274,Cehaca enfermedad epilepsia calcificaciones occipitales,XXXX,XXXX,True,Media,,Lipofuscinosis ceroidea neuronal,E75.4,83,
591,Diabetes-sordera de transmisión materna,E138,E13.8,True,Media,,NO ES ENFERMEDAD RARA EN EUROPA: Diabetes de herencia materna y sordera,,83,
879,Epidermodisplasia verruciforme 1 (Mutación en EVER 1),607X,607X,True,Media,,Epidermodisplasia verruciforme hereditaria,B07,83,
925,Fibromatosis e ni'val sordera,H903,H90.3,True,Media,,Síndrome de fibromatosis gingival-sordera progresiva,H90.3,83,
986,Hernia diafragmática anomalía de miembros,Q878,Q87.8,True,Media,,Anomalía de Uhl,Q24.8,83,Código corregido de 0878 a Q878
1044,Hipoplasia pancreática diabetes cardiopatia,Q878,Q87.8,True,Media,,Síndrome de hipoplasia pancreática-diabetes-cardiopatía congénita,Q87.8,83,Código corregido de 0878 a Q878
1173,Microcefalia epilepsia retraso mental cardiopatia,Q878,Q87.8,True,Media,,Microcefalia primaria autosómica recesiva,Q02,83,Código corregido de 0878 a Q878
1176,Microcefalia miocardiopatia,Q878,Q87.8,True,Media,,Microcefalia primaria autosómica recesiva,Q02,83,Código corregido de 0878 a Q878
1211,Miopatia terminal con afectación de la parte posterior de las piernas y de la parte anterior de extremidades superiores,G710,G71.0,True,Media,,Hipertrofia de las extremidades superiores,Q74.0,83,
1240,Mutación en Gata-2,D728,D72.8,True,Media,,Enfermedad de Charcot-Marie-Tooth autosómica dominante tipo 2 por una mutación en el gen KIF5A,G60.0,83,
1326,Otros trastornos de la oxidación de los acidos grasos 1,E713,E71.3,True,Media,,Trastornos de la oxidación de los ácidos grasos y del metabolismo de los cuerpos cetónicos,E71.3,83,
1383,Pelo lanoso - queratoderma palmoplantar - miocardiopatia dilatada,Q878,Q87.8,True,Media,,Síndrome de Carvajal,I42.0,83,
1391,Periodontilis juvenil localizada,D71X,D71X,True,Media,,Epidermólisis ampollosa juntural localizada,Q81.8,83,
1415,Poliposis juvenil de la infancia,D126,D12.6,True,Media,,Síndrome de poliposis juvenil,D12.6,83,
2070,Sinostosis radio-ulnar - trombocitopenia amegakaryocitica,Q872,Q87.2,True,Media,,Síndrome de sinostosis radiocubital-trombocitopenia amegacariocítica,Q87.2,83,Código corregido de 0872 a Q872
2179,Killian Pallister Nicola,Q998,Q99.8,True,Media,,Síndrome de Pallister-Killian,Q99.8,83,Código corregido de 0998 a Q998
84,Amebiasis por amebas salvajes,8601,8601,True,Media,,Amebiasis por amebas de vida libre,"B60.1, B60.2",82,
121,Anomalia de Axenfeld-Rieger - hidrocefalia - esqueleto anormal,Q138,Q13.8,True,Media,,Síndrome de Axenfeld-Rieger,Q13.8,82,Código corregido de 0138 a Q138
144,Aplasia medular idiopática,Q610,Q61.0,True,Media,,Disección coronaria espontánea idiopática,I25.4,82,Código corregido de 0610 a Q610
196,"Ateriopatia diabética del cerebro, no relacionada con NOTCH3",1678,1678,True,Media,,OBSOLETO: Ateriopatía diabética del cerebro no asociada a NOTCH3,,82,
248,Campomeha Upo Cumminq,Q878,Q87.8,True,Media,,Campomelia tipo Cumming,Q87.8,82,Código corregido de 0878 a Q878
269,Cataratas nefropatia encefalopatia,Q878,Q87.8,True,Media,,Síndrome de catarata-nefropatía-encefalopatía,Q87.8,82,Código corregido de 0878 a Q878
557,Degeneración retiniana microftalmia glaucoma,H355,H35.5,True,Media,,Síndrome de degeneración retiniana-nanoftalmia-glaucoma,H35.5,82,
661,Displasia espondilo encondral,Q777,Q77.7,True,Media,,Displasia de Greenberg,Q77.3,82,Código corregido de 0777 a Q777
683,Displasia esquelética no especificada,Q789,Q78.9,True,Media,,Displasia de Greenberg,Q77.3,82,Código corregido de 0789 a Q789
760,Embriopatia por aminopterina,Q868,Q86.8,True,Media,,Embriofetopatía por aminopterina/metotrexato,Q86.8,82,Código corregido de 0868 a Q868
780,Encefalopatia epiléptica infantil temprana,G403,G40.3,True,Media,,Encefalopatía epiléptica y del desarrollo infantil temprana,G40.3,82,
984,Hermafroditismo verdadero XX,Q560,Q56.0,True,Media,,Mielomeningocele verdadero,,82,Código corregido de 0560 a Q560
1243,Mutación y deleción de la cadena pesada de i,C911,C91.1,True,Media,,Síndrome de monosomía 5p,Q93.4,82,
1408,Policondritis atrofiante,M941,M94.1,True,Media,,Policondritis recidivante,M94.1,82,
2066,Singnatia anomalias múltiples,Q878,Q87.8,True,Media,,Síndrome de Dobrow,Q87.8,82,Código corregido de 0878 a Q878
2069,Sinostosis humeroradiocubital,Q740,Q74.0,True,Media,,Sinostosis húmero-radio-cubital aislada,Q74.0,82,Código corregido de 0740 a Q740
2086,Telangiectasia epiléptica,G408,G40.8,True,Media,,Telangiectasia macular idiopática tipo 1,H35.0,82,
2095,Torticolis paroxístico benigno de la infancia,6243,6243,True,Media,,Apnea del lactante,P28.4,82,
2116,Trastornos hormonales no especificados,E349,E34.9,True,Media,,Trastorno mitocondrial no especificado,,82,
2205,Deleción intersticial 14q12q13.3,Q935,Q93.5,True,Media,,Síndrome de monosomía 5p,Q93.4,82,Código corregido de 0935 a Q935
245,"Calcificaciones de plexos coroideos, forma infantil",Q938,Q93.8,True,Media,,Síndrome de calcificación del plexo coroideo infantil,G93.8,81,Código corregido de 0938 a Q938
936,Fístula broncobiliar congénita,Q324,Q32.4,True,Media,,Fístula respiratorio-biliar congénita,Q32.4,81,
965,Glucogenosis de Bickel-Fanconi,E740,E74.0,True,Media,,Síndrome de Fanconi-Bickel,E74.0,81,
1025,Hipogamaglobulinemia inespecifica,E800,E80.0,True,Media,,Agammaglobulinemia no sindrómica,D80.0,81,
1038,Hipopituitar smo microftalmia,Q044,Q04.4,True,Media,,Síndrome de hipopituitarismo-microftalmia,,81,
1324,Otras atelosteogénesis no especificadas,Q788,Q78.8,True,Media,,Atelosteogénesis tipo I,Q78.8,81,Código corregido de 0788 a Q788
1339,Papulosis atrofiante maligna de Deqos,I778,I77.8,True,Media,,Papulosis atrófica maligna,I77.8,81,
1378,Paraplejia espástica nefropatia sordera,G114,G11.4,True,Media,,Síndrome de paraparesia espástica-neuropatía-poiquilodermia,G11.4,81,
1443,"Pulgares en aducción - artroqriposis, tipo Dundar",Q796,Q79.6,True,Media,,"Síndrome de pulgares en aducción-artrogriposis, tipo Christian",Q74.8,81,Código corregido de 0796 a Q796
1452,Queratodermia hipotricosis leuconiquia,Q828,Q82.8,True,Media,,Síndrome de hipotricosis-osteólisis-periodontitis-queratodermia palmoplantar,Q82.8,81,Código corregido de 0828 a Q828
2087,Tetraplejia espástica congénita,G114,G11.4,True,Media,,Tetraplejía espástica congénita hereditaria,G82.4,81,
66,Agenesia gonadal,Q991,Q99.1,True,Media,,Agenesia renal,"Q60.2, Q60.0, Q60.1",80,Código corregido de 0991 a Q991
106,Angioma en racimo,Q180,Q18.0,True,Media,,Angioma en penacho,D18.0,80,Código corregido de 0180 a Q180
109,"Angiomatosis quistica de hueso, difusa",E881,E88.1,True,Media,,Tumor óseo de células gigantes,D48.0,80,
208,Atrofia muscular ataxia retinitis piqmentaria diabetes,G111,G11.1,True,Media,,Síndrome de atrofia muscular-ataxia-retinosis pigmentaria-diabetes mellitus,G11.1,80,
236,Braquidactilia no especificada,Q738,Q73.8,True,Media,,Braquidactilia tipo B,Q73.8,80,Código corregido de 0738 a Q738
254,Camptodactilia taurinuria,Q681,Q68.1,True,Media,,Síndrome de camptodactilia-taurinúria,Q68.1,80,Código corregido de 0681 a Q681
262,Cardiomiopatia amiloidótica familiar relacionado con Transtirretina,1425,1425,True,Media,,Linfohistiocitosis hemofagocítica primaria,,80,
263,Cardiopatía congénita - miembros cortos,Q872,Q87.2,True,Media,,Proteinosis alveolar pulmonar hereditaria,J84.0,80,Código corregido de 0872 a Q872
347,Defectos del ciclo de Krebs,E888,E88.8,True,Media,,Trastorno del ciclo de los ácidos tricarboxílicos,,80,
761,Embriopatia por antitiroideos,Q868,Q86.8,True,Media,,Síndrome por isotretinoina,Q86.8,80,Código corregido de 0868 a Q868
763,Embriopatia por virus de la varicela,P358,P35.8,True,Media,,Síndrome de varicela congénita,P35.8,80,
785,Encefalopatias espongiformes transmisibles (término genérico),A810,A81.0,True,Media,,Enfermedad priónica humana,,80,
785,Encefalopatias espongiformes transmisibles (término genérico),A811,A81.1,True,Media,,Enfermedad priónica humana,,80,
785,Encefalopatias espongiformes transmisibles (término genérico),A818,A81.8,True,Media,,Enfermedad priónica humana,,80,
