ORPHA_Number,ORPHA_URL,Nombre_Orphanet,CIE10_Orphanet,Numero_Colombia,Nombre_Colombia,CIE10_Colombia,Tipo_Match,Similitud,Observaciones_Colombia
,,Mucopolisacaridosis tipo 7,E76.2,151,"Arañazo de qato, enfermedad del",A28.1,nombre_muy_similar,0.87,
,,Ataxia espinocerebelosa tipo 7,G11.8,183,Ataxia espinocerebelosa infantil,G11.1,nombre_muy_similar,0.87,
,,Síndrome de braquidactilia-nistagmo-ataxia cerebelosa,Q87.8,233,Braquidactilia - nistagmo - ataxia cerebelar,Q87.8,nombre_muy_similar,0.87,Código corregido de 0878 a Q878
,,Citrulinemia,,281,Citruhnemia,E72.2,nombre_muy_similar,0.87,
,,Liquen plano pigmentoso,L43.8,298,Condrodisplasia metafisaria - retinitis pigmentosa,Q87.8,nombre_muy_similar,0.87,Código corregido de 0878 a Q878
,,Síndrome de defecto de rayo cubital/peroneo-braquidactilia,Q73.8,344,"Defecto de rayo cubital / peroneo, con braquidactilia",Q73.8,nombre_muy_similar,0.87,Código corregido de 0738 a Q738
,,Degeneración macular juvenil con hipotricosis,Q84.0,556,Degeneración macular juvenil hipotriquia,Q84.0,nombre_muy_similar,0.87,Código corregido de 0840 a Q840
,,Displasia cráneo-ectodérmica,Q87.5,654,Displasia ectodérmica hipohidrosis grupo hipotiroidismo,Q82.4,nombre_muy_similar,0.87,Código corregido de 0824 a Q824
,,Displasia cráneo-ectodérmica,Q87.5,656,Displasia ectodérmica no especificada,Q82.3,nombre_muy_similar,0.87,Código corregido de 0823 a Q823
,,Displasia cráneo-ectodérmica,Q87.5,657,Displasia ectodérmica odonto microniquial,Q82.4,nombre_muy_similar,0.87,Código corregido de 0824 a Q824
,,Displasia otomandibular,,689,Displasia mandibuloacra,Q87.5,nombre_muy_similar,0.87,Código corregido de 0875 a Q875
,,Liquen plano pigmentoso,L43.8,769,Enanismo osteocondrodisplásico - sordera - retinitis pigmentosa,XXXX,nombre_muy_similar,0.87,
,,Mucopolisacaridosis tipo 7,E76.2,793,Enfermedad de Blackfan-Diamond,D61.0,nombre_muy_similar,0.87,
,,Mucopolisacaridosis tipo 7,E76.2,801,Enfermedad de Crouzon,Q75.1,nombre_muy_similar,0.87,Código corregido de 0751 a Q751
,,Mucopolisacaridosis tipo 7,E76.2,816,Enfermedad de Griscelli,E70.3,nombre_muy_similar,0.87,
,,Mucopolisacaridosis tipo 7,E76.2,817,Enfermedad de Grfisbeck-Imerslund,Q51.1,nombre_muy_similar,0.87,Código corregido de 0511 a Q511
,,Mucopolisacaridosis tipo 7,E76.2,846,Enfermedad de sintesis de acidos biliares,K76.8,nombre_muy_similar,0.87,
,,Síndrome de hipoplasia cerebelosa-esclerosis endosteal,Q87.8,896,Esclerosis endosteal - Hipoplasia cerebelar,Q87.8,nombre_muy_similar,0.87,Código corregido de 0878 a Q878
,,Hendidura media de labio/mandíbula,Q36.1,939,Fisura media del labio inferior,Q36.1,nombre_muy_similar,0.87,
,,Síndrome de glaucoma-ectopia lentis-microesferofaquia-rigidez articular-talla baja,Q87.1,963,Glaucoma ectopia esferofaquia rigidez articular talla baja,Q87.1,nombre_muy_similar,0.87,
,,Síndrome de hidrocefalia-escleróticas azules-nefropatía,Q87.8,989,Hidrocefalia nefropatia escleróticas azules,Q87.8,nombre_muy_similar,0.87,Código corregido de 0878 a Q878
,,Hipogonadismo hipogonadotrópico congénito,,1027,Hipogonadismo hipogonadotrópico - retinitis pigmentada,Q87.8,nombre_muy_similar,0.87,Código corregido de 0878 a Q878
,,Síndrome de Cantú,Q78.8,1298,Osteocondrodisplasia hipertncosis,Q87.3,nombre_muy_similar,0.87,Código corregido de 0873 a Q873
,,Síndrome de osteopatía estriada-esclerosis craneal,Q78.8,1309,Osteopatía estriada esclerosis craneana,Q78.8,nombre_muy_similar,0.87,Código corregido de 0788 a Q788
,,Diabetes mellitus rara,,1471,Retraso mental dismorfia hipogonadismo diabetes mellitus,Q87.8,nombre_muy_similar,0.87,Código corregido de 0878 a Q878
,,OBSOLETO: Síndrome de sordera-neuropatía periférica-enfermedad arterial,,2077,Sordera - neuropatia periférica - enfermedad arterial,G60.0,nombre_muy_similar,0.87,
,,Enfermedad del metabolismo de los carbohidratos,,2105,Trastorno del metabolismo de los carbohidratos no especificado,E74.9,nombre_muy_similar,0.87,
,,"Síndrome de desarrollo sexual diferente 46,XX-anomalías esqueléticas",Q56.2,2111,"Trastornos del desarrollo sexual 46, XX - anomalias esqueléticas",Q56.2,nombre_muy_similar,0.87,Código corregido de 0562 a Q562
,,Síndrome de microduplicación 5p13,Q92.3,2128,Trisomia 13,Q91.4,nombre_muy_similar,0.87,Código corregido de 0914 a Q914
,,Síndrome de microduplicación 8q12,Q92.3,2130,Trisomia 8q .,Q92.2,nombre_muy_similar,0.87,Código corregido de 0922 a Q922
,,Mucopolisacaridosis tipo 7,E76.2,2167,Enfermedad de Kostmann,D7OX,nombre_muy_similar,0.87,
,,Mucopolisacaridosis tipo 7,E76.2,2169,Enfermedad inflamatoria inmunomediada con anormalidades de plaquetas y eosinofilia,D82.8,nombre_muy_similar,0.87,
,,Panhipopituitarismo no adquirido,E23.0,2203,Panhipopituitarismo congénito,E23.0,nombre_muy_similar,0.87,
,,Deficiencia de glutatión sintetasa,D55.1,20,Acidemia piroqlutámica,D55.1,nombre_muy_similar,0.86,
,,Síndrome de Saethre-Chotzen,Q87.0,40,Acrocefalosindactilia (termino genérico),Q87.0,nombre_muy_similar,0.86,Código corregido de 0870 a Q870
,,Síndrome de anemia hemolítica letal-anomalías genitales,D58.8,94,Anemia hemolitica letal anomalias genitales,Q58.8,nombre_muy_similar,0.86,Código corregido de 0588 a Q588
,,Síndrome de artrogriposis-disfunción renal-colestasis,Q89.7,163,Artroqriposis - disfunción renal - colestasis,Q89.7,nombre_muy_similar,0.86,Código corregido de 0897 a Q897
,,Síndrome de blefarofimosis-ptosis-esotropía-sindactilia-talla baja,Q87.8,229,Blefarofimosis - ptosis - esotropia - sindactilia estatura baja,Q87.8,nombre_muy_similar,0.86,Código corregido de 0878 a Q878
,,Teratoma del sistema nervioso central,D48.7,244,Calcificación del sistema nervioso central - sordera - acidosis tubular - anemia,XXXX,nombre_muy_similar,0.86,
,,Síndrome de derivados mullerianos-linfangiectasia-polidactilia,Q87.8,566,Derivados mullerianos - linfangiectasia - pofidactiba,Q87.2,nombre_muy_similar,0.86,Código corregido de 0872 a Q872
,,Displasia renal,Q61.4,688,Displasia letal osteosclerótica de hueso,Q78.2,nombre_muy_similar,0.86,Código corregido de 0782 a Q782
,,Síndrome de leucoencefalopatía-distonía-neuropatía motora,E75.2,1110,Leucoencefalopatia - distonia - neuropatia motora,E75.2,nombre_muy_similar,0.86,
,,Síndrome de leucoencefalopatía con afectación del tronco del encéfalo y a la médula espinal-lactato elevado,E88.8,1111,Leucoencefalopatia asociada al tronco del encéfalo y a la medula espinal - elevación del lactato,E75.2,nombre_muy_similar,0.86,
,,Enfermedad renal tubulointersticial autosómica dominante asociada a UMOD,Q61.5,1245,Nail Patella like enfermedad renal,Q87.2,nombre_muy_similar,0.86,Código corregido de 0872 a Q872
,,Pubertad precoz rara,,1382,Paresia espástica glaucoma pubertad precoz,G11.4,nombre_muy_similar,0.86,
,,Displasia oculodentodigital,Q87.8,1397,Pilo dental displasia,XXXX,nombre_muy_similar,0.86,
,,Síndrome de Down,"Q90.0, Q90.1, Q90.2, Q90.9",2129,Trisomia 18,Q91.0,nombre_muy_similar,0.86,Código corregido de 0910 a Q910
,,Leucemia mieloide aguda hereditaria,C92.0,108,Angiomatosis neurocutanea hereditaria,D18.0,nombre_muy_similar,0.85,
,,Síndrome de aniridia-ausencia de rótula,Q87.8,112,Aniridia ausencia de rotula,Q87.8,nombre_muy_similar,0.85,Código corregido de 0878 a Q878
,,Cerebelitis posinfecciosa,G04.8,114,"Aniridia, ataxia cerebelosa, y retraso mental",G11.0,nombre_muy_similar,0.85,
,,Asplenia congénita familiar aislada,Q89.0,169,Asplenia congénita aislada (Mutación in RPSA),Q89.0,nombre_muy_similar,0.85,Código corregido de 0890 a Q890
,,Agenesia de la vena cava superior,Q26.8,222,Ausencia de dermatogifos sindactilia miliar,Q82.8,nombre_muy_similar,0.85,Código corregido de 0828 a Q828
,,Leucemia mieloide aguda hereditaria,C92.0,844,Telangiestasia Hereditaria familiar (Rendu Osler Weber),I78.0,nombre_muy_similar,0.85,
,,Malformación arteriovenosa cerebral,Q28.2,935,Fistula arteriovenosa cerebral,Q28.2,nombre_muy_similar,0.85,
,,Disbetalipoproteinemia,E78.2,1001,Hiperlipoproteinemia no especificada,E78.2,nombre_muy_similar,0.85,
,,"Enfermedad de Pelizaeus-Merzbacher, forma transitoria",E75.2,1024,Hipogamaglobulinemia de la infancia (transitoria),D80.7,nombre_muy_similar,0.85,
,,Incontinencia pigmentaria,Q82.3,1080,Incontinentia piqmenti,Q82.3,nombre_muy_similar,0.85,Código corregido de 0823 a Q823
,,Lipodistrofia parcial familiar,,1122,Lipodistrofia familiar pardal por mutaciones en AKT2,E88.1,nombre_muy_similar,0.85,
,,Cerebelitis posinfecciosa,G04.8,1192,Mioclonia ataxia cerebelosa sordera,G11.1,nombre_muy_similar,0.85,
,,Neuropatía motora distal hereditaria,,1193,Mioclonia atrofia muscular distal,G25.3,nombre_muy_similar,0.85,
,,Miopatía distal tipo Welander,G71.0,1202,"Miopatia distal de tipo Welander, tipo sueco",G71.0,nombre_muy_similar,0.85,
,,Leucemia mieloide aguda hereditaria,C92.0,1204,Miopatia hereditaria con fallo respiratorio precoz,G71.0,nombre_muy_similar,0.85,
,,Síndrome de deleción 1p36,Q93.5,1216,Monosomia 18p,Q93.5,nombre_muy_similar,0.85,Código corregido de 0935 a Q935
,,Leucemia mieloide aguda hereditaria,C92.0,1262,Neuropatia hereditaria con hipersensibilidad a la presión,G60.0,nombre_muy_similar,0.85,
,,Nevo melanocítico congénito grande/gigante,D22.9,1278,Nevus melanocitico congénito grande,Q82.5,nombre_muy_similar,0.85,Código corregido de 0825 a Q825
,,Síndrome de taurodoncia-oligodoncia-cabello escaso,,1292,Oliqodoncia - taurodoncia - cabello escaso,Q82.5,nombre_muy_similar,0.85,Código corregido de 0825 a Q825
,,OBSOLETO: Síndrome de paraparesia-braquidactilia-epífisis en cono,,1380,Paraplejia-braquidactilia-epífisis en cono,G82.1,nombre_muy_similar,0.85,
,,Queratodermia palmoplantar estriada,Q82.8,1448,Queratoderma palmoplantar - amiotrofia,Q82.8,nombre_muy_similar,0.85,Código corregido de 0828 a Q828
,,Trastorno del metabolismo del piruvato,,2104,Trastorno del metabolismo de los aminoácidos no especificado,E72.9,nombre_muy_similar,0.85,
,,Microftalmia-anoftalmia-coloboma aislados,,119,"Anoftalmia - microftalmia, atresia esofagica",Q87.8,nombre_similar,0.84,Código corregido de 0878 a Q878
,,Síndrome de camptodactilia-hiperplasia del tejido fibroso-anomalías esqueléticas,Q87.2,251,Camptodactilia - hiperplasia del tejido fibroso - displasia esquelética,Q87.2,nombre_similar,0.84,Código corregido de 0872 a Q872
,,Síndrome de camptodactilia-talla alta-escoliosis-hipoacusia,Q87.2,252,Camptodactilia - talla alta - escoliosis - pérdida de audición,Q87.2,nombre_similar,0.84,Código corregido de 0872 a Q872
,,OBSOLETO: Coartación de aorta autosómica dominante,,282,Coartación atípica de aorta,Q25.1,nombre_similar,0.84,Código corregido de 0251 a Q251
,,Complejo extremidad-pared abdominal,Q87.8,295,Complejo miembros-pared abdominal,Q87.8,nombre_similar,0.84,Código corregido de 0878 a Q878
,,Displasia cráneo-ectodérmica,Q87.5,651,Displasia ectodermica ceguera,Q87.8,nombre_similar,0.84,Código corregido de 0878 a Q878
,,Displasia mesomélica y rizo-mesomélica,,690,Displasia mesomélica hoyuelos cutáneos,Q87.1,nombre_similar,0.84,Código corregido de 0871 a Q871
,,Encefalomiopatía mitocondrial del lactante asociada a FASTKD2,G71.3,773,Encefalomiopatia mitocondrial infantil asociada con FASTKD2,G71.3,nombre_similar,0.84,
,,Hiperfenilalaninemia leve,E70.1,996,Hiperfenilalalinemia,E70.1,nombre_similar,0.84,
,,Inmunodeficiencia con autoanticuerpos anti-interferón-gamma de inicio en el adulto,D84.8,1082,Inmunodeficiencia comienzo adulto,D84.8,nombre_similar,0.84,
,,Dermo-odonto-displasia,Q82.4,1289,"Odonto tric,omélica hipohidrótica displasia",Q82.4,nombre_similar,0.84,Código corregido de 0824 a Q824
,,Síndrome de ovarios poliquísticos-disfunción del esfínter uretral,N39.8,1333,Ovarios poliquisticos esfínter uretra! disfunción,N39.8,nombre_similar,0.84,
,,Sinostosis húmero-cubital aislada,Q74.0,2067,Sinostosis humero - cubital,Q74.0,nombre_similar,0.84,Código corregido de 0740 a Q740
,,OBSOLETO: Síndrome de tricomegalia-catarata-esferocitosis hereditaria,,2120,Tricomegalia cataratas esferocitosis,I78.0,nombre_similar,0.84,
,,Síndrome de trigonocefalia-pulgares ensanchados,Q87.0,2123,Triqonocefalia - pulgares ensanchados,Q87.0,nombre_similar,0.84,Código corregido de 0870 a Q870
,,Vasculitis,,2141,Vascuhtis,M35.9,nombre_similar,0.84,
,,Deficiencia de glutaril-CoA deshidrogenasa,E72.3,13,Acidemia qlutárica II,E71.3,nombre_similar,0.83,
,,Microcefalia primaria autosómica recesiva,Q02,31,Aciduria metilmalónica microcefalia cataratas,E71.1,nombre_similar,0.83,
,,Síndrome de anquilosis de pulgares-braquidactilia-discapacidad intelectual,Q87.2,136,Anquilosis de pulgares braquidactilia retraso mental,Q87.2,nombre_similar,0.83,Código corregido de 0872 a Q872
,,"Síndrome de artrogriposis-hiperqueratosis, forma letal",Q68.8,164,"Artrocifiposis - hiperqueratosis, forma letal",Q68.8,nombre_similar,0.83,Código corregido de 0688 a Q688
,,Inmunodeficiencia combinada por mutación de ganancia de función de IKBKB,,259,CARD11 mutación con ganancia de función,D81.2,nombre_similar,0.83,
,,Lipofuscinosis ceroidea neuronal,E75.4,274,Cehaca enfermedad epilepsia calcificaciones occipitales,XXXX,nombre_similar,0.83,
,,NO ES ENFERMEDAD RARA EN EUROPA: Diabetes de herencia materna y sordera,,591,Diabetes-sordera de transmisión materna,E13.8,nombre_similar,0.83,
,,Epidermodisplasia verruciforme hereditaria,B07,879,Epidermodisplasia verruciforme 1 (Mutación en EVER 1),607X,nombre_similar,0.83,
,,Síndrome de fibromatosis gingival-sordera progresiva,H90.3,925,Fibromatosis e ni'val sordera,H90.3,nombre_similar,0.83,
,,Anomalía de Uhl,Q24.8,986,Hernia diafragmática anomalía de miembros,Q87.8,nombre_similar,0.83,Código corregido de 0878 a Q878
,,Síndrome de hipoplasia pancreática-diabetes-cardiopatía congénita,Q87.8,1044,Hipoplasia pancreática diabetes cardiopatia,Q87.8,nombre_similar,0.83,Código corregido de 0878 a Q878
,,Microcefalia primaria autosómica recesiva,Q02,1173,Microcefalia epilepsia retraso mental cardiopatia,Q87.8,nombre_similar,0.83,Código corregido de 0878 a Q878
,,Microcefalia primaria autosómica recesiva,Q02,1176,Microcefalia miocardiopatia,Q87.8,nombre_similar,0.83,Código corregido de 0878 a Q878
,,Hipertrofia de las extremidades superiores,Q74.0,1211,Miopatia terminal con afectación de la parte posterior de las piernas y de la parte anterior de extremidades superiores,G71.0,nombre_similar,0.83,
,,Enfermedad de Charcot-Marie-Tooth autosómica dominante tipo 2 por una mutación en el gen KIF5A,G60.0,1240,Mutación en Gata-2,D72.8,nombre_similar,0.83,
,,Trastornos de la oxidación de los ácidos grasos y del metabolismo de los cuerpos cetónicos,E71.3,1326,Otros trastornos de la oxidación de los acidos grasos 1,E71.3,nombre_similar,0.83,
,,Síndrome de Carvajal,I42.0,1383,Pelo lanoso - queratoderma palmoplantar - miocardiopatia dilatada,Q87.8,nombre_similar,0.83,
,,Epidermólisis ampollosa juntural localizada,Q81.8,1391,Periodontilis juvenil localizada,D71X,nombre_similar,0.83,
,,Síndrome de poliposis juvenil,D12.6,1415,Poliposis juvenil de la infancia,D12.6,nombre_similar,0.83,
,,Síndrome de sinostosis radiocubital-trombocitopenia amegacariocítica,Q87.2,2070,Sinostosis radio-ulnar - trombocitopenia amegakaryocitica,Q87.2,nombre_similar,0.83,Código corregido de 0872 a Q872
,,Síndrome de Pallister-Killian,Q99.8,2179,Killian Pallister Nicola,Q99.8,nombre_similar,0.83,Código corregido de 0998 a Q998
,,Amebiasis por amebas de vida libre,"B60.1, B60.2",84,Amebiasis por amebas salvajes,8601,nombre_similar,0.82,
,,Síndrome de Axenfeld-Rieger,Q13.8,121,Anomalia de Axenfeld-Rieger - hidrocefalia - esqueleto anormal,Q13.8,nombre_similar,0.82,Código corregido de 0138 a Q138
,,Disección coronaria espontánea idiopática,I25.4,144,Aplasia medular idiopática,Q61.0,nombre_similar,0.82,Código corregido de 0610 a Q610
,,OBSOLETO: Ateriopatía diabética del cerebro no asociada a NOTCH3,,196,"Ateriopatia diabética del cerebro, no relacionada con NOTCH3",1678,nombre_similar,0.82,
,,Campomelia tipo Cumming,Q87.8,248,Campomeha Upo Cumminq,Q87.8,nombre_similar,0.82,Código corregido de 0878 a Q878
,,Síndrome de catarata-nefropatía-encefalopatía,Q87.8,269,Cataratas nefropatia encefalopatia,Q87.8,nombre_similar,0.82,Código corregido de 0878 a Q878
,,Síndrome de degeneración retiniana-nanoftalmia-glaucoma,H35.5,557,Degeneración retiniana microftalmia glaucoma,H35.5,nombre_similar,0.82,
,,Displasia de Greenberg,Q77.3,661,Displasia espondilo encondral,Q77.7,nombre_similar,0.82,Código corregido de 0777 a Q777
,,Displasia de Greenberg,Q77.3,683,Displasia esquelética no especificada,Q78.9,nombre_similar,0.82,Código corregido de 0789 a Q789
,,Embriofetopatía por aminopterina/metotrexato,Q86.8,760,Embriopatia por aminopterina,Q86.8,nombre_similar,0.82,Código corregido de 0868 a Q868
,,Encefalopatía epiléptica y del desarrollo infantil temprana,G40.3,780,Encefalopatia epiléptica infantil temprana,G40.3,nombre_similar,0.82,
,,Mielomeningocele verdadero,,984,Hermafroditismo verdadero XX,Q56.0,nombre_similar,0.82,Código corregido de 0560 a Q560
,,Síndrome de monosomía 5p,Q93.4,1243,Mutación y deleción de la cadena pesada de i,C91.1,nombre_similar,0.82,
,,Policondritis recidivante,M94.1,1408,Policondritis atrofiante,M94.1,nombre_similar,0.82,
,,Síndrome de Dobrow,Q87.8,2066,Singnatia anomalias múltiples,Q87.8,nombre_similar,0.82,Código corregido de 0878 a Q878
,,Sinostosis húmero-radio-cubital aislada,Q74.0,2069,Sinostosis humeroradiocubital,Q74.0,nombre_similar,0.82,Código corregido de 0740 a Q740
,,Telangiectasia macular idiopática tipo 1,H35.0,2086,Telangiectasia epiléptica,G40.8,nombre_similar,0.82,
,,Apnea del lactante,P28.4,2095,Torticolis paroxístico benigno de la infancia,6243,nombre_similar,0.82,
,,Trastorno mitocondrial no especificado,,2116,Trastornos hormonales no especificados,E34.9,nombre_similar,0.82,
,,Síndrome de monosomía 5p,Q93.4,2205,Deleción intersticial 14q12q13.3,Q93.5,nombre_similar,0.82,Código corregido de 0935 a Q935
,,Síndrome de calcificación del plexo coroideo infantil,G93.8,245,"Calcificaciones de plexos coroideos, forma infantil",Q93.8,nombre_similar,0.81,Código corregido de 0938 a Q938
,,Fístula respiratorio-biliar congénita,Q32.4,936,Fístula broncobiliar congénita,Q32.4,nombre_similar,0.81,
,,Síndrome de Fanconi-Bickel,E74.0,965,Glucogenosis de Bickel-Fanconi,E74.0,nombre_similar,0.81,
,,Agammaglobulinemia no sindrómica,D80.0,1025,Hipogamaglobulinemia inespecifica,E80.0,nombre_similar,0.81,
,,Síndrome de hipopituitarismo-microftalmia,,1038,Hipopituitar smo microftalmia,Q04.4,nombre_similar,0.81,
,,Atelosteogénesis tipo I,Q78.8,1324,Otras atelosteogénesis no especificadas,Q78.8,nombre_similar,0.81,Código corregido de 0788 a Q788
,,Papulosis atrófica maligna,I77.8,1339,Papulosis atrofiante maligna de Deqos,I77.8,nombre_similar,0.81,
,,Síndrome de paraparesia espástica-neuropatía-poiquilodermia,G11.4,1378,Paraplejia espástica nefropatia sordera,G11.4,nombre_similar,0.81,
,,"Síndrome de pulgares en aducción-artrogriposis, tipo Christian",Q74.8,1443,"Pulgares en aducción - artroqriposis, tipo Dundar",Q79.6,nombre_similar,0.81,Código corregido de 0796 a Q796
,,Síndrome de hipotricosis-osteólisis-periodontitis-queratodermia palmoplantar,Q82.8,1452,Queratodermia hipotricosis leuconiquia,Q82.8,nombre_similar,0.81,Código corregido de 0828 a Q828
,,Tetraplejía espástica congénita hereditaria,G82.4,2087,Tetraplejia espástica congénita,G11.4,nombre_similar,0.81,
,,Agenesia renal,"Q60.2, Q60.0, Q60.1",66,Agenesia gonadal,Q99.1,nombre_similar,0.8,Código corregido de 0991 a Q991
